State,Year,Month,TelehealthType,ServiceType,ServiceCount,RatePer1000Beneficiaries,DataQuality
Kansas,2019,10,Other telehealth,All,0,0.0,
Kansas,2019,10,Remote patient monitoring,All,0,0.0,
Kansas,2019,10,Store and forward,All,0,0.0,
Kentucky,2019,10,Live audio/video,All,7855,5.0,
Kentucky,2019,10,Store and forward,All,55,0.0,
Louisiana,2019,10,Live audio/video,All,6447,3.9,
Louisiana,2019,10,Remote patient monitoring,All,74,0.0,
Maine,2019,10,Live audio/video,All,2421,8.0,
Maine,2019,10,Other telehealth,All,12,0.0,
Maine,2019,10,Remote patient monitoring,All,13,0.0,
Maine,2019,10,Store and forward,All,0,0.0,
Maryland,2019,10,Live audio/video,All,4213,3.0,
Maryland,2019,10,Other telehealth,All,15,0.0,
Maryland,2019,10,Remote patient monitoring,All,261,0.2,
Maryland,2019,10,Store and forward,All,0,0.0,
Massachusetts,2019,10,Live audio/video,All,1186,0.6,
Massachusetts,2019,10,Other telehealth,All,37,0.0,
Michigan,2019,10,Live audio/video,All,7293,3.0,
Michigan,2019,10,Other telehealth,All,81,0.0,
Minnesota,2019,10,Live audio/video,All,7962,7.4,
Minnesota,2019,10,Other telehealth,All,31,0.0,
Mississippi,2019,10,Live audio/video,All,1377,1.9,
Mississippi,2019,10,Other telehealth,All,21,0.0,
Missouri,2019,10,Live audio/video,All,8307,8.7,
Missouri,2019,10,Other telehealth,All,14,0.0,
Missouri,2019,10,Remote patient monitoring,All,24,0.0,
Missouri,2019,10,Store and forward,All,18,0.0,
Montana,2019,10,Live audio/video,All,3370,11.4,
Montana,2019,10,Store and forward,All,0,0.0,
Nebraska,2019,10,Live audio/video,All,796,3.1,
Nebraska,2019,10,Remote patient monitoring,All,20,0.1,
Nebraska,2019,10,Store and forward,All,0,0.0,
Nevada,2019,10,Live audio/video,All,2817,4.1,
Nevada,2019,10,Other telehealth,All,0,0.0,
Nevada,2019,10,Remote patient monitoring,All,116,0.2,
Nevada,2019,10,Store and forward,All,0,0.0,
New Hampshire,2019,10,Live audio/video,All,286,1.4,
New Hampshire,2019,10,Remote patient monitoring,All,0,0.0,
New Hampshire,2019,10,Store and forward,All,0,0.0,
New Jersey,2019,10,Live audio/video,All,871,0.5,
New Jersey,2019,10,Other telehealth,All,32,0.0,
New Jersey,2019,10,Remote patient monitoring,All,220,0.1,
New Mexico,2019,10,Live audio/video,All,3671,4.4,
New Mexico,2019,10,Other telehealth,All,12,0.0,
New Mexico,2019,10,Remote patient monitoring,All,42,0.1,
New Mexico,2019,10,Store and forward,All,22,0.0,
New York,2019,10,Live audio/video,All,3005,0.4,
New York,2019,10,Other telehealth,All,252,0.0,
New York,2019,10,Remote patient monitoring,All,547,0.1,
New York,2019,10,Store and forward,All,100,0.0,
North Carolina,2019,10,Live audio/video,All,5971,2.6,
North Carolina,2019,10,Remote patient monitoring,All,46,0.0,
North Carolina,2019,10,Store and forward,All,0,0.0,
North Dakota,2019,10,Live audio/video,All,1188,12.7,
North Dakota,2019,10,Other telehealth,All,0,0.0,
North Dakota,2019,10,Store and forward,All,0,0.0,
Ohio,2019,10,Live audio/video,All,9608,3.4,
Ohio,2019,10,Other telehealth,All,35,0.0,
Ohio,2019,10,Remote patient monitoring,All,130,0.0,
Oklahoma,2019,10,Live audio/video,All,3312,4.0,
Oklahoma,2019,10,Other telehealth,All,118,0.1,
Oklahoma,2019,10,Remote patient monitoring,All,26,0.0,
Oklahoma,2019,10,Store and forward,All,0,0.0,
Oregon,2019,10,Live audio/video,All,7971,7.2,
Oregon,2019,10,Other telehealth,All,19,0.0,
Pennsylvania,2019,10,Live audio/video,All,4800,1.6,
Pennsylvania,2019,10,Other telehealth,All,28,0.0,
Pennsylvania,2019,10,Remote patient monitoring,All,25,0.0,
Pennsylvania,2019,10,Store and forward,All,14,0.0,
Puerto Rico,2019,10,Live audio/video,All,227,0.2,
Puerto Rico,2019,10,Other telehealth,All,0,0.0,
Puerto Rico,2019,10,Remote patient monitoring,All,1041,0.8,
Puerto Rico,2019,10,Store and forward,All,0,0.0,
Rhode Island,2019,10,Live audio/video,All,60,0.2,
Rhode Island,2019,10,Other telehealth,All,0,0.0,
Rhode Island,2019,10,Remote patient monitoring,All,0,0.0,
South Carolina,2019,10,Live audio/video,All,2771,2.1,
South Carolina,2019,10,Other telehealth,All,0,0.0,
South Carolina,2019,10,Store and forward,All,0,0.0,
South Dakota,2019,10,Live audio/video,All,449,3.7,
South Dakota,2019,10,Other telehealth,All,35,0.3,
South Dakota,2019,10,Remote patient monitoring,All,0,0.0,
South Dakota,2019,10,Store and forward,All,0,0.0,
Tennessee,2019,10,Live audio/video,All,4258,2.5,
Tennessee,2019,10,Other telehealth,All,11,0.0,
Tennessee,2019,10,Remote patient monitoring,All,13,0.0,
Texas,2019,10,Live audio/video,All,18017,3.9,
Texas,2019,10,Other telehealth,All,322,0.1,
Texas,2019,10,Remote patient monitoring,All,410,0.1,
Texas,2019,10,Store and forward,All,14,0.0,
Utah,2019,10,Live audio/video,All,248,0.8,Unusable
Utah,2019,10,Store and forward,All,0,0.0,Unusable
Vermont,2019,10,Live audio/video,All,179,1.1,
Vermont,2019,10,Other telehealth,All,174,1.0,
Vermont,2019,10,Remote patient monitoring,All,0,0.0,
Vermont,2019,10,Store and forward,All,0,0.0,
Virgin Islands,2019,10,Live audio/video,All,0,0.0,
Virgin Islands,2019,10,Other telehealth,All,0,0.0,
Virgin Islands,2019,10,Remote patient monitoring,All,0,0.0,
Virgin Islands,2019,10,Store and forward,All,0,0.0,
Virginia,2019,10,Live audio/video,All,4556,3.0,
Virginia,2019,10,Store and forward,All,0,0.0,
Washington,2019,10,Live audio/video,All,11479,6.3,
Washington,2019,10,Other telehealth,All,27,0.0,
Washington,2019,10,Remote patient monitoring,All,73,0.0,
Washington,2019,10,Store and forward,All,71,0.0,
West Virginia,2019,10,Live audio/video,All,2811,5.1,
West Virginia,2019,10,Other telehealth,All,0,0.0,
West Virginia,2019,10,Remote patient monitoring,All,26,0.0,
West Virginia,2019,10,Store and forward,All,23,0.0,
Wisconsin,2019,10,Live audio/video,All,4485,3.9,
Wisconsin,2019,10,Other telehealth,All,19,0.0,
Wisconsin,2019,10,Remote patient monitoring,All,0,0.0,
Wisconsin,2019,10,Store and forward,All,0,0.0,
Wyoming,2019,10,Live audio/video,All,491,7.5,
Wyoming,2019,10,Other telehealth,All,0,0.0,
Wyoming,2019,10,Store and forward,All,0,0.0,
Alabama,2019,11,Live audio/video,All,2186,1.7,
Alabama,2019,11,Remote patient monitoring,All,63,0.0,
Alabama,2019,11,Store and forward,All,0,0.0,
Alaska,2019,11,Live audio/video,All,1487,6.5,
Alaska,2019,11,Other telehealth,All,0,0.0,
Alaska,2019,11,Remote patient monitoring,All,0,0.0,
Alaska,2019,11,Store and forward,All,442,1.9,
Arizona,2019,11,Live audio/video,All,110654,56.6,
Arizona,2019,11,Other telehealth,All,0,0.0,
Arizona,2019,11,Remote patient monitoring,All,26,0.0,
Arkansas,2019,11,Live audio/video,All,3232,3.4,
Arkansas,2019,11,Other telehealth,All,0,0.0,
Arkansas,2019,11,Remote patient monitoring,All,14,0.0,
California,2019,11,Live audio/video,All,43720,3.2,
California,2019,11,Other telehealth,All,250,0.0,
California,2019,11,Remote patient monitoring,All,568,0.0,
California,2019,11,Store and forward,All,3259,0.2,
Colorado,2019,11,Live audio/video,All,3387,2.6,
Colorado,2019,11,Remote patient monitoring,All,58,0.0,
Colorado,2019,11,Store and forward,All,0,0.0,
Connecticut,2019,11,Live audio/video,All,74,0.1,
Connecticut,2019,11,Remote patient monitoring,All,210,0.2,
Delaware,2019,11,Live audio/video,All,1418,5.7,
Delaware,2019,11,Store and forward,All,0,0.0,
District of Columbia,2019,11,Live audio/video,All,1334,5.0,
District of Columbia,2019,11,Other telehealth,All,0,0.0,
Florida,2019,11,Live audio/video,All,10809,2.4,
Florida,2019,11,Remote patient monitoring,All,184,0.0,
Georgia,2019,11,Live audio/video,All,7098,3.3,
Georgia,2019,11,Other telehealth,All,227,0.1,
Georgia,2019,11,Remote patient monitoring,All,82,0.0,
Hawaii,2019,11,Live audio/video,All,912,2.7,
Hawaii,2019,11,Remote patient monitoring,All,0,0.0,
Hawaii,2019,11,Store and forward,All,16,0.0,
Idaho,2019,11,Live audio/video,All,619,2.1,
Idaho,2019,11,Remote patient monitoring,All,0,0.0,
Idaho,2019,11,Store and forward,All,0,0.0,
Illinois,2019,11,Live audio/video,All,1539,0.5,
Illinois,2019,11,Other telehealth,All,13,0.0,
Indiana,2019,11,Live audio/video,All,3107,2.1,
Indiana,2019,11,Other telehealth,All,0,0.0,
Indiana,2019,11,Store and forward,All,0,0.0,
Iowa,2019,11,Live audio/video,All,4475,6.3,
Iowa,2019,11,Other telehealth,All,12,0.0,
Iowa,2019,11,Remote patient monitoring,All,13,0.0,
Iowa,2019,11,Store and forward,All,0,0.0,
Kansas,2019,11,Live audio/video,All,4446,10.7,
Kansas,2019,11,Other telehealth,All,0,0.0,
Kansas,2019,11,Remote patient monitoring,All,0,0.0,
Kansas,2019,11,Store and forward,All,0,0.0,
Kentucky,2019,11,Live audio/video,All,7601,4.9,
Kentucky,2019,11,Other telehealth,All,0,0.0,
Kentucky,2019,11,Store and forward,All,36,0.0,
Louisiana,2019,11,Live audio/video,All,5722,3.5,
Louisiana,2019,11,Other telehealth,All,0,0.0,
Louisiana,2019,11,Remote patient monitoring,All,90,0.1,
Maine,2019,11,Live audio/video,All,2227,7.3,
Maine,2019,11,Remote patient monitoring,All,11,0.0,
Maine,2019,11,Store and forward,All,0,0.0,
Maryland,2019,11,Live audio/video,All,3693,2.6,
Maryland,2019,11,Other telehealth,All,20,0.0,
Maryland,2019,11,Remote patient monitoring,All,325,0.2,
Massachusetts,2019,11,Live audio/video,All,1062,0.6,
Massachusetts,2019,11,Other telehealth,All,46,0.0,
Michigan,2019,11,Live audio/video,All,6300,2.6,
Michigan,2019,11,Other telehealth,All,88,0.0,
Minnesota,2019,11,Live audio/video,All,6831,6.4,
Minnesota,2019,11,Other telehealth,All,39,0.0,
Mississippi,2019,11,Live audio/video,All,1253,1.7,
Mississippi,2019,11,Other telehealth,All,25,0.0,
Mississippi,2019,11,Store and forward,All,16,0.0,
Missouri,2019,11,Live audio/video,All,7503,7.9,
Missouri,2019,11,Remote patient monitoring,All,18,0.0,
Missouri,2019,11,Store and forward,All,14,0.0,
Montana,2019,11,Live audio/video,All,2665,9.1,
Montana,2019,11,Other telehealth,All,0,0.0,
Montana,2019,11,Store and forward,All,0,0.0,
Nebraska,2019,11,Live audio/video,All,637,2.5,
Nebraska,2019,11,Other telehealth,All,0,0.0,
Nebraska,2019,11,Remote patient monitoring,All,16,0.1,
Nevada,2019,11,Live audio/video,All,2564,3.8,
Nevada,2019,11,Remote patient monitoring,All,122,0.2,
New Hampshire,2019,11,Live audio/video,All,253,1.3,
New Hampshire,2019,11,Remote patient monitoring,All,0,0.0,
New Hampshire,2019,11,Store and forward,All,0,0.0,
New Jersey,2019,11,Live audio/video,All,739,0.4,
New Jersey,2019,11,Other telehealth,All,24,0.0,
New Jersey,2019,11,Remote patient monitoring,All,179,0.1,
New Jersey,2019,11,Store and forward,All,0,0.0,
New Mexico,2019,11,Live audio/video,All,3273,3.9,
New Mexico,2019,11,Other telehealth,All,11,0.0,
New Mexico,2019,11,Remote patient monitoring,All,55,0.1,
New Mexico,2019,11,Store and forward,All,11,0.0,
New York,2019,11,Live audio/video,All,2851,0.4,
New York,2019,11,Other telehealth,All,200,0.0,
New York,2019,11,Remote patient monitoring,All,609,0.1,
New York,2019,11,Store and forward,All,75,0.0,
North Carolina,2019,11,Live audio/video,All,4925,2.2,
North Carolina,2019,11,Remote patient monitoring,All,38,0.0,
North Dakota,2019,11,Live audio/video,All,987,10.6,
North Dakota,2019,11,Other telehealth,All,0,0.0,
North Dakota,2019,11,Store and forward,All,0,0.0,
Ohio,2019,11,Live audio/video,All,7888,2.8,
Ohio,2019,11,Other telehealth,All,28,0.0,
Ohio,2019,11,Remote patient monitoring,All,93,0.0,
Oklahoma,2019,11,Live audio/video,All,2966,3.6,
Oklahoma,2019,11,Other telehealth,All,114,0.1,
Oklahoma,2019,11,Remote patient monitoring,All,34,0.0,
Oregon,2019,11,Live audio/video,All,7129,6.4,
Oregon,2019,11,Other telehealth,All,22,0.0,
Pennsylvania,2019,11,Live audio/video,All,4458,1.5,
Pennsylvania,2019,11,Other telehealth,All,16,0.0,
Pennsylvania,2019,11,Remote patient monitoring,All,20,0.0,
Puerto Rico,2019,11,Live audio/video,All,203,0.2,
Puerto Rico,2019,11,Other telehealth,All,0,0.0,
Puerto Rico,2019,11,Remote patient monitoring,All,933,0.7,
Puerto Rico,2019,11,Store and forward,All,0,0.0,
Rhode Island,2019,11,Live audio/video,All,43,0.2,
Rhode Island,2019,11,Other telehealth,All,0,0.0,
Rhode Island,2019,11,Remote patient monitoring,All,0,0.0,
South Carolina,2019,11,Live audio/video,All,2331,1.8,
South Carolina,2019,11,Other telehealth,All,0,0.0,
South Carolina,2019,11,Store and forward,All,0,0.0,
South Dakota,2019,11,Live audio/video,All,422,3.5,
South Dakota,2019,11,Other telehealth,All,32,0.3,
South Dakota,2019,11,Remote patient monitoring,All,0,0.0,
South Dakota,2019,11,Store and forward,All,0,0.0,
Tennessee,2019,11,Live audio/video,All,3670,2.1,
Tennessee,2019,11,Remote patient monitoring,All,21,0.0,
Texas,2019,11,Live audio/video,All,15261,3.3,
Texas,2019,11,Other telehealth,All,258,0.1,
Texas,2019,11,Remote patient monitoring,All,459,0.1,
Texas,2019,11,Store and forward,All,22,0.0,
Utah,2019,11,Live audio/video,All,204,0.7,Unusable
Utah,2019,11,Other telehealth,All,0,0.0,Unusable
Utah,2019,11,Store and forward,All,0,0.0,Unusable
Vermont,2019,11,Live audio/video,All,181,1.1,
Vermont,2019,11,Other telehealth,All,139,0.8,
Vermont,2019,11,Remote patient monitoring,All,0,0.0,
Vermont,2019,11,Store and forward,All,0,0.0,
Virgin Islands,2019,11,Other telehealth,All,0,0.0,
Virgin Islands,2019,11,Remote patient monitoring,All,0,0.0,
Virgin Islands,2019,11,Store and forward,All,0,0.0,
Virginia,2019,11,Live audio/video,All,3999,2.6,
Virginia,2019,11,Store and forward,All,0,0.0,
Washington,2019,11,Live audio/video,All,9831,5.4,
Washington,2019,11,Other telehealth,All,20,0.0,
Washington,2019,11,Remote patient monitoring,All,56,0.0,
Washington,2019,11,Store and forward,All,75,0.0,
West Virginia,2019,11,Live audio/video,All,2462,4.5,
West Virginia,2019,11,Remote patient monitoring,All,21,0.0,
West Virginia,2019,11,Store and forward,All,28,0.1,
Wisconsin,2019,11,Live audio/video,All,3963,3.5,
Wisconsin,2019,11,Remote patient monitoring,All,0,0.0,
Wisconsin,2019,11,Store and forward,All,0,0.0,
Wyoming,2019,11,Live audio/video,All,441,6.8,
Wyoming,2019,11,Other telehealth,All,0,0.0,
Alabama,2019,12,Live audio/video,All,2024,1.6,
Alabama,2019,12,Other telehealth,All,0,0.0,
Alabama,2019,12,Remote patient monitoring,All,80,0.1,
Alabama,2019,12,Store and forward,All,0,0.0,
Alaska,2019,12,Live audio/video,All,1523,6.6,
Alaska,2019,12,Store and forward,All,449,1.9,
Arizona,2019,12,Live audio/video,All,111473,57.1,
Arizona,2019,12,Other telehealth,All,0,0.0,
Arizona,2019,12,Remote patient monitoring,All,46,0.0,
Arkansas,2019,12,Live audio/video,All,3178,3.3,
Arkansas,2019,12,Remote patient monitoring,All,16,0.0,
California,2019,12,Live audio/video,All,44669,3.3,
California,2019,12,Other telehealth,All,288,0.0,
California,2019,12,Remote patient monitoring,All,520,0.0,
California,2019,12,Store and forward,All,3356,0.2,
Colorado,2019,12,Live audio/video,All,3395,2.6,
Colorado,2019,12,Remote patient monitoring,All,88,0.1,
Connecticut,2019,12,Live audio/video,All,98,0.1,
Connecticut,2019,12,Remote patient monitoring,All,340,0.3,
Connecticut,2019,12,Store and forward,All,0,0.0,
Delaware,2019,12,Live audio/video,All,1580,6.4,
Delaware,2019,12,Other telehealth,All,0,0.0,
Delaware,2019,12,Store and forward,All,0,0.0,
District of Columbia,2019,12,Live audio/video,All,1438,5.4,
District of Columbia,2019,12,Other telehealth,All,0,0.0,
Florida,2019,12,Live audio/video,All,10953,2.5,
Florida,2019,12,Remote patient monitoring,All,194,0.0,
Florida,2019,12,Store and forward,All,13,0.0,
Georgia,2019,12,Live audio/video,All,7182,3.3,
Georgia,2019,12,Other telehealth,All,248,0.1,
Georgia,2019,12,Remote patient monitoring,All,91,0.0,
Hawaii,2019,12,Live audio/video,All,898,2.6,
Hawaii,2019,12,Remote patient monitoring,All,0,0.0,
Idaho,2019,12,Live audio/video,All,647,2.2,
Idaho,2019,12,Remote patient monitoring,All,0,0.0,
Idaho,2019,12,Store and forward,All,0,0.0,
Illinois,2019,12,Live audio/video,All,1535,0.5,
Illinois,2019,12,Other telehealth,All,14,0.0,
Indiana,2019,12,Live audio/video,All,3523,2.2,
Indiana,2019,12,Store and forward,All,0,0.0,
Iowa,2019,12,Live audio/video,All,4280,6.0,
Iowa,2019,12,Remote patient monitoring,All,19,0.0,
Iowa,2019,12,Store and forward,All,0,0.0,
Kansas,2019,12,Live audio/video,All,4058,9.7,
Kansas,2019,12,Other telehealth,All,0,0.0,
Kansas,2019,12,Store and forward,All,0,0.0,
Kentucky,2019,12,Live audio/video,All,8353,5.4,
Kentucky,2019,12,Store and forward,All,52,0.0,
Louisiana,2019,12,Live audio/video,All,4565,2.8,
Louisiana,2019,12,Remote patient monitoring,All,131,0.1,
Louisiana,2019,12,Store and forward,All,0,0.0,
Maine,2019,12,Live audio/video,All,2288,7.4,
Maine,2019,12,Remote patient monitoring,All,15,0.0,
Maine,2019,12,Store and forward,All,0,0.0,
Maryland,2019,12,Live audio/video,All,3706,2.6,
Maryland,2019,12,Other telehealth,All,11,0.0,
Maryland,2019,12,Remote patient monitoring,All,274,0.2,
Massachusetts,2019,12,Live audio/video,All,1107,0.6,
Massachusetts,2019,12,Other telehealth,All,41,0.0,
Michigan,2019,12,Live audio/video,All,6316,2.5,
Michigan,2019,12,Other telehealth,All,72,0.0,
Michigan,2019,12,Remote patient monitoring,All,35,0.0,
Minnesota,2019,12,Live audio/video,All,6976,6.5,
Minnesota,2019,12,Other telehealth,All,27,0.0,
Minnesota,2019,12,Remote patient monitoring,All,0,0.0,
Mississippi,2019,12,Live audio/video,All,1343,1.8,
Mississippi,2019,12,Other telehealth,All,19,0.0,
Missouri,2019,12,Live audio/video,All,7740,8.1,
Missouri,2019,12,Remote patient monitoring,All,23,0.0,
Missouri,2019,12,Store and forward,All,11,0.0,
Montana,2019,12,Live audio/video,All,2833,9.7,
Montana,2019,12,Remote patient monitoring,All,0,0.0,
Nebraska,2019,12,Live audio/video,All,650,2.6,
Nebraska,2019,12,Remote patient monitoring,All,23,0.1,
Nebraska,2019,12,Store and forward,All,0,0.0,
Nevada,2019,12,Live audio/video,All,1994,2.9,
Nevada,2019,12,Remote patient monitoring,All,155,0.2,
New Hampshire,2019,12,Live audio/video,All,273,1.4,
New Hampshire,2019,12,Remote patient monitoring,All,0,0.0,
New Hampshire,2019,12,Store and forward,All,0,0.0,
New Jersey,2019,12,Live audio/video,All,932,0.5,
New Jersey,2019,12,Other telehealth,All,28,0.0,
New Jersey,2019,12,Remote patient monitoring,All,162,0.1,
New Mexico,2019,12,Live audio/video,All,3216,3.9,
New Mexico,2019,12,Other telehealth,All,15,0.0,
New Mexico,2019,12,Remote patient monitoring,All,57,0.1,
New Mexico,2019,12,Store and forward,All,29,0.0,
New York,2019,12,Live audio/video,All,3107,0.5,
New York,2019,12,Other telehealth,All,202,0.0,
New York,2019,12,Remote patient monitoring,All,753,0.1,
New York,2019,12,Store and forward,All,110,0.0,
North Carolina,2019,12,Live audio/video,All,5238,2.3,
North Carolina,2019,12,Remote patient monitoring,All,28,0.0,
North Dakota,2019,12,Live audio/video,All,898,9.6,
North Dakota,2019,12,Other telehealth,All,0,0.0,
North Dakota,2019,12,Store and forward,All,0,0.0,
Ohio,2019,12,Live audio/video,All,8242,3.0,
Ohio,2019,12,Other telehealth,All,20,0.0,
Ohio,2019,12,Remote patient monitoring,All,79,0.0,
Oklahoma,2019,12,Live audio/video,All,2797,3.4,
Oklahoma,2019,12,Other telehealth,All,136,0.2,
Oklahoma,2019,12,Remote patient monitoring,All,82,0.1,
Oregon,2019,12,Live audio/video,All,7334,6.6,
